iter	MultiClass	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5
1123	1.162953333	0.5085359545	0.6198421025	0.5363164537	0.3992430919	0.3675631622	0.150275602
1124	1.162930859	0.5086806117	0.6199618104	0.5363780394	0.3992222942	0.3677481791	0.150812065
1125	1.162856576	0.5088416901	0.619922772	0.5363937413	0.3993879509	0.3682630159	0.150275602
1126	1.162851505	0.5086323957	0.6198658411	0.5364418761	0.399481395	0.3681987072	0.150275602
1127	1.162839771	0.5087628533	0.6199542507	0.5364015942	0.399543675	0.3683835505	0.150275602
1128	1.162756837	0.5090203686	0.6199186467	0.5363053215	0.3995955301	0.3681718678	0.150275602
1129	1.162510521	0.5090192022	0.6202743968	0.5367903764	0.4003109614	0.3680937819	0.1513482169
1130	1.162417643	0.5090826815	0.6202571932	0.5367538234	0.400393915	0.3682413494	0.1507683386
1131	1.162416648	0.5090826815	0.6202690614	0.5367589158	0.400393915	0.3682413494	0.1507683386
1132	1.162270768	0.5095174999	0.6203579418	0.5369337583	0.4003214184	0.3689063216	0.1518400464
1133	1.162226716	0.5093906578	0.6204546628	0.5370558279	0.4003939661	0.3688716747	0.1513043478
1134	1.162163471	0.5092918781	0.6204409714	0.5371682171	0.4004665025	0.3692495797	0.1513043478
1135	1.162081531	0.5093248004	0.6205306049	0.5372256682	0.4003109211	0.3691022114	0.1518400464
1136	1.161977317	0.5093894437	0.6205650262	0.5371636681	0.4005183361	0.3692009981	0.1507683386
1137	1.161975527	0.5093894437	0.6205650262	0.5371636681	0.4005494078	0.3692386045	0.1507683386
1138	1.161923718	0.5094223745	0.6206386219	0.5371452421	0.4004560649	0.3692386045	0.1507246377
1139	1.161874793	0.5096784618	0.6205768966	0.5371610724	0.4006734879	0.3692918597	0.1507683386
1140	1.161755961	0.5096784618	0.6205306049	0.5372627505	0.401202571	0.3698651056	0.150812065
1141	1.161660298	0.5098888314	0.6204997591	0.5372882321	0.4008398351	0.370012215	0.150275602
1142	1.16161018	0.5098571521	0.6205027149	0.5373728942	0.4009123425	0.3702233756	0.1497388276
1143	1.161485083	0.5103056148	0.6205940833	0.5373321193	0.4008186316	0.3706154864	0.1508558167
1144	1.161482696	0.5103056148	0.6205822101	0.5373270228	0.4008186316	0.3706154864	0.1508558167
1145	1.161477426	0.5104018607	0.62058102	0.537242367	0.4009014843	0.3706984321	0.1508558167
1146	1.161475437	0.5104018607	0.62058102	0.5372474628	0.4009429075	0.3706984321	0.1508558167
1147	1.161468377	0.5103372529	0.620574488	0.5372474628	0.4010465237	0.3706795622	0.1513921114
1148	1.161453262	0.5104183492	0.620621982	0.5372803066	0.4010983318	0.3709209388	0.1508995937
1149	1.161450875	0.5104183492	0.620621982	0.5372803066	0.4010983318	0.3709209388	0.1508995937
1150	1.161395288	0.510128259	0.620531141	0.5373343829	0.4012535937	0.3706984321	0.1508995937
1151	1.16134686	0.510191556	0.6206765946	0.5373992222	0.4012849408	0.3706681594	0.1514360313
1152	1.161282322	0.510272645	0.6207371447	0.5374487783	0.4013883852	0.370374141	0.1514360313
1153	1.161266412	0.5101750759	0.6206605666	0.5374159339	0.4014505893	0.3703816794	0.1514360313
1154	1.161255473	0.5103675473	0.6207056839	0.5374349051	0.4014505893	0.3704193811	0.1514360313
1155	1.161137635	0.5107028702	0.6206077096	0.5373870328	0.4015444015	0.3703439853	0.1513921114
1156	1.161003191	0.5106094371	0.6207864201	0.5375101956	0.4013892849	0.3703892139	0.1508558167
1157	1.160836428	0.5105791905	0.620940182	0.5376641851	0.4014723417	0.3708602533	0.1524637681
1158	1.160832251	0.5104816047	0.6209027682	0.5377115107	0.4015966408	0.3710448672	0.1524637681
1159	1.160808783	0.5105462063	0.6208606279	0.5376138088	0.4015760278	0.3710448672	0.1524637681
1160	1.160804408	0.5105297158	0.6208475729	0.537641547	0.401669302	0.371146607	0.1524637681
1161	1.160794165	0.5102423263	0.6208089799	0.5376350204	0.4015966408	0.3709619983	0.1524637681
1162	1.160707154	0.5109446633	0.6209135133	0.5377363859	0.4016376451	0.3711203826	0.1519280951
1163	1.160697807	0.5108485083	0.6208921299	0.5377553537	0.4017621145	0.3712221431	0.1519280951
1164	1.160607813	0.510752341	0.6209503798	0.5378532145	0.4016370088	0.3712337134	0.1519280951
1165	1.160552623	0.5108499096	0.6209794787	0.5379282876	0.4019783008	0.3714372964	0.1519280951
1166	1.160452784	0.5109941558	0.6210898821	0.5379967178	0.4021331124	0.3714183928	0.1513482169
1167	1.160386158	0.510654785	0.6209669781	0.5379332587	0.402039707	0.3710227562	0.1524195885
1168	1.160369054	0.5107509524	0.6210346847	0.5379420246	0.4019569776	0.3710038689	0.1524195885
1169	1.160240377	0.5110874407	0.6210431112	0.5379056579	0.4022360827	0.3715958259	0.1524637681
1170	1.160183497	0.5111849963	0.6211160868	0.537861683	0.4024317682	0.3714678479	0.1524195885
1171	1.160099668	0.5114927686	0.6211748093	0.5379367926	0.4025254878	0.3716787132	0.1518400464
1172	1.160096287	0.5114927686	0.6211938551	0.5379463439	0.4025049815	0.3716787132	0.1518400464
1173	1.160003807	0.5113199625	0.6211331996	0.5380134712	0.402473736	0.3711550214	0.1523754345
1174	1.160002116	0.5113199625	0.621145071	0.5380185753	0.402473736	0.3712379691	0.1524195885
1175	1.159937579	0.5114836709	0.6211124505	0.537957333	0.4024011592	0.3714416662	0.1529105126
1176	1.159930817	0.5113860267	0.6210103063	0.5379259315	0.4024838292	0.3714605826	0.1523754345
1177	1.159929325	0.5113860267	0.6210103063	0.5379259315	0.4024838292	0.3714605826	0.1523754345
1178	1.159872146	0.5115272845	0.621054263	0.5380287837	0.4025977386	0.3713209084	0.152866242
1179	1.159812283	0.5113830852	0.6209865594	0.5379025066	0.4024005381	0.3711928288	0.152866242
1180	1.159810791	0.5113830852	0.6209919063	0.5378974033	0.4024109476	0.371275783	0.152866242
1181	1.15958506	0.5114296784	0.6210447466	0.5383805122	0.4033509153	0.3716381418	0.1534452808
1182	1.159562387	0.5115753447	0.6211326669	0.5383951191	0.4033717743	0.3718229512	0.1534452808
1183	1.159418197	0.5118321227	0.6211796316	0.5384243229	0.4032796213	0.3718536635	0.1545138889
1184	1.159356842	0.5117690743	0.6212627446	0.538441105	0.4034239313	0.3719934774	0.1545138889
1185	1.159244374	0.5118171251	0.6212876616	0.5384870824	0.4037546545	0.3717707006	0.1545586107
1186	1.159189582	0.5118486473	0.6214247585	0.5384717583	0.4037735849	0.3715713266	0.1545138889
1187	1.159186499	0.5118486473	0.6213796191	0.538451319	0.4039500556	0.3716543462	0.1545138889
1188	1.15911868	0.5116579474	0.6213694196	0.5384381762	0.4040743517	0.3716877293	0.1545586107
1189	1.158995672	0.511435586	0.6214594934	0.5384900179	0.4039918302	0.3719887955	0.1550925926
1190	1.158981253	0.5115152298	0.6214096969	0.5384425545	0.4038476456	0.3720906544	0.1550925926
1191	1.158972502	0.511467149	0.6214269115	0.538494395	0.4038381957	0.372225616	0.1550925926
1192	1.158949034	0.5114506283	0.6214406225	0.5384549674	0.4041689296	0.3722705757	0.1540243196
1193	1.158902694	0.511498708	0.6215962603	0.5384213873	0.4042311074	0.3720859208	0.1540243196
1194	1.158860332	0.511627907	0.6217007283	0.5384403678	0.4042002897	0.3722066684	0.1540243196
1195	1.15876099	0.5119824301	0.6218284819	0.5386382187	0.4043020761	0.3723913265	0.1550925926
1196	1.158758504	0.5118217054	0.6217779844	0.5386155905	0.4044054914	0.3725570033	0.1550925926
1197	1.158618789	0.512162817	0.6219747306	0.5385258041	0.4044897326	0.373181402	0.1550477292
1198	1.158510697	0.5120217166	0.6219712685	0.5386769438	0.4044990304	0.3733211233	0.1551374819
1199	1.158504233	0.5120217166	0.6219605615	0.5386703622	0.4044176603	0.373327908	0.1551374819
1200	1.158471417	0.5122305878	0.6219524793	0.5386958709	0.4043147602	0.373353674	0.1540689256
1201	1.158410758	0.5121509824	0.6220481253	0.5388016929	0.4041088801	0.3734051746	0.1546033584
1202	1.158325438	0.5124527571	0.6221667456	0.5388397433	0.4041705474	0.3733224888	0.1546033584
1203	1.158220428	0.5125173628	0.6221671144	0.5390228396	0.4043990167	0.373792823	0.1562048019
1204	1.158131826	0.5123731989	0.6220818125	0.5389331815	0.4047717628	0.3739068538	0.157712305
1205	1.158130533	0.5123731989	0.6220818125	0.538909084	0.4047304816	0.3739068538	0.157712305
1206	1.158094734	0.5123566467	0.622104783	0.5388302972	0.4048432164	0.3737348049	0.157712305
1207	1.158031987	0.5123865508	0.6221682848	0.5388434774	0.404615305	0.373817516	0.1582900058
1208	1.158030694	0.5123865508	0.6221682848	0.5388434774	0.404615305	0.373817516	0.1582900058
1209	1.157935827	0.5128205128	0.6222195441	0.5389230652	0.4047600569	0.3740465779	0.1598845599
1210	1.157815603	0.5129347931	0.6222470846	0.538788765	0.4047292578	0.3743261113	0.1614298069
1211	1.157786963	0.5129347931	0.6222532084	0.5387982189	0.4046978477	0.3741863303	0.1593073593
1212	1.157702339	0.5128089162	0.6223568595	0.5388873591	0.4044705456	0.3742945752	0.1593073593
1213	1.157635316	0.5128569583	0.6223098378	0.5390216349	0.4043659313	0.3738688358	0.1593533487
1214	1.15755268	0.5126465743	0.6223921336	0.5391155817	0.4046362413	0.3741036464	0.1598845599
1215	1.157510517	0.5128735261	0.6224751606	0.539223688	0.4045217031	0.3737985048	0.1593533487
1216	1.157481878	0.5126647713	0.6223603447	0.5391178899	0.404491475	0.3737034777	0.1588218308
1217	1.157448863	0.5126664082	0.6223909245	0.5390120738	0.4043472636	0.3740275589	0.1588218308
1218	1.157294729	0.512895094	0.6225171262	0.5390969163	0.4045641543	0.3742060064	0.1582900058
1219	1.157263107	0.5130575307	0.6225871135	0.5391713819	0.4042745879	0.3739771283	0.1588218308
1220	1.157253064	0.5129912099	0.6225603249	0.5391604873	0.4042228375	0.3739771283	0.1588218308
1221	1.15711842	0.5134121906	0.622759232	0.5391517361	0.4045013582	0.3742440413	0.1588677065
1222	1.157061739	0.513427048	0.6228991868	0.5394491928	0.4046449077	0.374002744	0.1583357411
1223	1.157000383	0.5133012251	0.6228670264	0.5394075805	0.4047785277	0.3738564749	0.1588677065
1224	1.156885231	0.5136784988	0.6229731125	0.53949168	0.4051084512	0.373792823	0.1593533487
1225	1.156811743	0.5135658915	0.6228427313	0.5394265744	0.4052838383	0.3739134855	0.1598845599
1226	1.156769381	0.5136103846	0.6229070718	0.5395390357	0.4051608232	0.3738821138	0.1598845599
1227	1.156687144	0.5139794666	0.622866145	0.5395670469	0.4055401948	0.3744473243	0.1604154645
1228	1.156514016	0.5138669163	0.6229338843	0.5397787169	0.4056038048	0.3746060791	0.1604154645
1229	1.156326073	0.51415475	0.6231102999	0.5399147093	0.4060158148	0.3747013066	0.1609460629
1230	1.156202368	0.51420638	0.62314162	0.5398951328	0.4058180691	0.3748665548	0.1615229305
1231	1.156149266	0.5143189229	0.6231523489	0.5399032935	0.4060321231	0.3747520472	0.1620530565
1232	1.156144195	0.5142709544	0.6231469844	0.539889423	0.4059505669	0.3747013066	0.1620530565
1233	1.156053106	0.5142359094	0.623199511	0.5398293976	0.4058158153	0.3744724129	0.1620530565
1234	1.155989265	0.5144295952	0.6232663849	0.5399078429	0.4061128608	0.374402279	0.1620530565
1235	1.155829662	0.5143299768	0.6232554135	0.53998081	0.4061160184	0.3747141623	0.1615229305
1236	1.155763434	0.5143963848	0.6232348281	0.540019378	0.4063323175	0.3746506073	0.1615229305
1237	1.155678511	0.5145070195	0.6233175747	0.540180098	0.4062177236	0.3748093931	0.1609924986
1238	1.155671153	0.5145070195	0.6233057196	0.5401647052	0.4061459006	0.3749110501	0.1615229305
1239	1.155669263	0.5145070195	0.6233164548	0.5401405775	0.4061354129	0.3749110501	0.1615229305
1240	1.155582153	0.5145070195	0.6233658864	0.5401441828	0.4062064336	0.3747839349	0.1609924986
1241	1.155517516	0.514569686	0.6234197926	0.5400974535	0.4060426081	0.374847499	0.1604617605
1242	1.155491462	0.514602898	0.6233703608	0.540071242	0.4059288333	0.3749110501	0.1599307159
1243	1.155422251	0.5150840512	0.6233638743	0.5401147765	0.4062153163	0.3750190558	0.1598845599
1244	1.155250417	0.5148406246	0.623431863	0.5404295761	0.4066764698	0.3749046723	0.1603691953
1245	1.155192741	0.515061601	0.6234444033	0.5406001178	0.406688687	0.3750698999	0.160899654
1246	1.155101852	0.5148112294	0.6234824089	0.5406093783	0.4066756087	0.3751906457	0.1614763552
1247	1.155100459	0.5148112294	0.6234824089	0.5406093783	0.4066756087	0.3751906457	0.1614763552
1248	1.154952392	0.5148757664	0.6234631677	0.5405312931	0.4068417522	0.3752923233	0.1624891962
1249	1.154873236	0.5147780072	0.6235911036	0.5407115977	0.4068129032	0.375381175	0.1629714944
1250	1.154798556	0.5149364475	0.6236277692	0.5409042953	0.4070481399	0.3754575031	0.1624423963
1251	1.15474983	0.5148387097	0.6236912798	0.5409454283	0.4072440214	0.3755844684	0.1624423963
1252	1.15474804	0.5148387097	0.6236901697	0.5409300027	0.4072440214	0.3755844684	0.1624423963
1253	1.154529766	0.5151261046	0.6239192587	0.5411194526	0.4072993831	0.3756350335	0.1614298069
1254	1.154385974	0.5153010222	0.6240688913	0.541219183	0.4068767908	0.3757298807	0.160899654
1255	1.154346098	0.5151388128	0.6239969694	0.5411196563	0.4068146618	0.3758314293	0.1609460629
1256	1.154290411	0.5153469177	0.6242034926	0.541344664	0.4070010584	0.376142132	0.1619596542
1257	1.154213643	0.5155882258	0.6242348586	0.5413438044	0.4068662881	0.3761169781	0.1620063419
1258	1.154142542	0.5153801509	0.6241884654	0.5414171372	0.4069905519	0.3764216084	0.16359447
1259	1.154111417	0.5155549824	0.6243035402	0.5413450937	0.4069083024	0.3763582817	0.16359447
1260	1.154104854	0.5156028369	0.6243099157	0.5413249451	0.4069293127	0.3763582817	0.16359447
1261	1.153951018	0.5154426462	0.624256151	0.5413209394	0.406857556	0.3769160491	0.1635473654
1262	1.153855058	0.5156733746	0.6244564422	0.5413688213	0.4068461677	0.377182298	0.1635002879
1263	1.153720414	0.5158668731	0.6244004099	0.5414005474	0.4070439992	0.377613152	0.164028777
1264	1.15371584	0.5159625927	0.6244187248	0.541348667	0.4069827497	0.3775116704	0.164028777
1265	1.153596709	0.516089508	0.6243249528	0.5414754207	0.407118504	0.3778848592	0.1650848433
1266	1.153578909	0.516089508	0.6243292363	0.5414774131	0.4070677585	0.378049399	0.1650848433
1267	1.153570755	0.5160125133	0.6243961249	0.5413954019	0.4072017152	0.3779479637	0.1650848433
1268	1.153547884	0.5160437292	0.6244090623	0.5413898315	0.4072629594	0.378049399	0.1650848433
1269	1.153371475	0.5158876093	0.6245069501	0.5418317608	0.4069346838	0.3778082053	0.1650848433
1270	1.153325732	0.5161415164	0.6245305771	0.5418994413	0.4072657744	0.3778273659	0.1662352603
1271	1.153199044	0.5166156326	0.6245390951	0.541999601	0.4074313325	0.3782577832	0.1666187877
1272	1.153197254	0.5166156326	0.6245390951	0.541999601	0.4074313325	0.3782577832	0.1666187877
1273	1.153154295	0.5167757115	0.6245767604	0.5420118568	0.4072964035	0.3781755489	0.1655648175
1274	1.153088366	0.5167757115	0.6245573525	0.5420621123	0.40746099	0.3780302262	0.1655648175
1275	1.153057837	0.5167633785	0.624578878	0.5419191823	0.4072849393	0.377681968	0.1650373778
1276	1.153038148	0.5166822475	0.6245820839	0.5419314393	0.4073471286	0.3777259357	0.1645096347
1277	1.153010603	0.5168423428	0.6246897835	0.5420695682	0.4075011624	0.377681968	0.1650373778
1278	1.152978086	0.5166199181	0.6246478084	0.5420193212	0.4074705518	0.3776436578	0.1650373778
1279	1.152932541	0.5166199181	0.6247436185	0.5420251866	0.4074705518	0.3777642524	0.1655648175
1280	1.152927669	0.5165554373	0.6247781205	0.5420747172	0.4074600263	0.3777642524	0.1655648175
1281	1.152874468	0.5169546158	0.6248578028	0.542200946	0.4076867445	0.3776053552	0.1655648175
1282	1.152770253	0.5172413793	0.6247856398	0.5422176623	0.4077765155	0.3774925161	0.1650373778
1283	1.152768165	0.5173058331	0.6247823914	0.5421091628	0.4076321293	0.3773910396	0.1650373778
1284	1.152741415	0.5173391775	0.6247166608	0.5420921154	0.4077965664	0.3774101888	0.1645096347
1285	1.152595933	0.5173036025	0.6249655268	0.5423181412	0.4076637058	0.3775748351	0.1656124209
1286	1.152492216	0.5178266611	0.6249245885	0.5422862409	0.4080642247	0.3777202861	0.1656124209
1287	1.152483664	0.5177334665	0.6249989228	0.5423674059	0.4081274366	0.3777586119	0.1656124209
1288	1.152442694	0.5177812138	0.6248944202	0.5423522706	0.4077860388	0.377637987	0.1656124209
1289	1.152407591	0.5178766991	0.6250086201	0.5424736647	0.4077860388	0.3774542134	0.1656124209
1290	1.152403614	0.5177956002	0.6249342723	0.5423889812	0.4077544593	0.3774293398	0.1661396953
1291	1.152316404	0.5179554897	0.6249504336	0.5424646603	0.4080305533	0.3778544606	0.1661396953
1292	1.152282892	0.5177812138	0.6249267267	0.5424665862	0.4081137578	0.3776954691	0.1661396953
1293	1.15226539	0.5178456384	0.6249342723	0.5424456604	0.4082380571	0.3779040276	0.1661874641
1294	1.152184346	0.5184517292	0.6249288756	0.5425113522	0.4082359316	0.3773470009	0.1667145732
1295	1.152183053	0.5184517292	0.6249288756	0.5425113522	0.4082359316	0.3773470009	0.1667145732
1296	1.152180368	0.5184350346	0.6249277961	0.5425390432	0.4082569991	0.3775116704	0.1667145732
1297	1.152027129	0.5184063899	0.6251691475	0.5426592298	0.4085466557	0.377821742	0.1661874641
1298	1.151925898	0.5185113644	0.6253049543	0.5428389537	0.4088306597	0.3780271107	0.1667145732
1299	1.151829042	0.5184326604	0.6252435219	0.5428617574	0.4088563171	0.3782988226	0.1661874641
1300	1.151780316	0.5183729993	0.6253156919	0.5428943343	0.4088868246	0.3785072809	0.1666666667
1301	1.151733877	0.518468425	0.6253038426	0.5429184957	0.4090920818	0.378501827	0.1672413793
1302	1.151545038	0.5183920634	0.625483757	0.5432413171	0.409038149	0.3786525974	0.1646043165
1303	1.151543447	0.5183443389	0.6254783658	0.5432603221	0.4090897366	0.3786525974	0.1646043165
1304	1.151493528	0.5185161332	0.6254741052	0.5432518718	0.4092152108	0.3791022064	0.1641232364
1305	1.151488456	0.5185161332	0.6254396249	0.5432122226	0.409164796	0.3789815378	0.1641232364
1306	1.151466877	0.5186425398	0.6254428841	0.5432157414	0.409164796	0.3791214365	0.1651798561
1307	1.151367536	0.5183085891	0.6254794969	0.5432431919	0.4096161783	0.3792998478	0.1667625072
1308	1.151335814	0.5182608696	0.6254773007	0.5432464793	0.4095142275	0.3794257888	0.1667625072
1309	1.151260338	0.5184851217	0.625552635	0.5431080362	0.4094793092	0.3796249366	0.1667625072
1310	1.151102624	0.5189694042	0.6255601517	0.543164818	0.4094358127	0.3795812845	0.167816092
1311	1.151062748	0.5189551325	0.6255062473	0.5432528254	0.4095191389	0.3797455522	0.167816092
1312	1.151058373	0.518960018	0.6255234813	0.5432272412	0.409397186	0.3797455522	0.167816092
1313	1.150849447	0.5194060618	0.6256711684	0.5434020354	0.4099426978	0.3804066731	0.167816092
1314	1.150801814	0.5194085623	0.6256722284	0.5433933577	0.4101267129	0.3803824111	0.167816092
1315	1.150629284	0.5197114146	0.6259136671	0.5434313679	0.4106110652	0.3800638848	0.1682940839
1316	1.150580359	0.5197783791	0.6259243299	0.5434516059	0.4107525217	0.3802474143	0.1698221457
1317	1.150556891	0.5197809278	0.6260061706	0.5434513964	0.410893898	0.3804116395	0.1693455798
1318	1.15038973	0.5200077325	0.6260718194	0.5436728952	0.4109723369	0.3805130285	0.1698708752
1319	1.15033464	0.5201224424	0.6260965479	0.5437039008	0.41089952	0.3804551675	0.1693455798
1320	1.150236789	0.5199342508	0.6260781154	0.5436946745	0.4115918115	0.3803537939	0.1682940839
1321	1.150168274	0.5199626204	0.6261223224	0.5439902635	0.4117662224	0.3803295311	0.1693455798
1322	1.150076291	0.5199574756	0.6262815984	0.5439398982	0.4112520627	0.3804116395	0.1693455798
1323	1.149956664	0.5202770172	0.6264408415	0.5440884146	0.4111609676	0.380334516	0.1693455798
1324	1.149879199	0.5202099907	0.6264246518	0.5441572403	0.411691927	0.3806628154	0.1688199828
1325	1.149871442	0.5201623293	0.626384797	0.5441382132	0.4116813156	0.3806821061	0.1688199828
1326	1.149844792	0.5203026888	0.6263696506	0.5441415727	0.4116615972	0.3804166033	0.1688199828
1327	1.149744158	0.5204456179	0.6262058986	0.5440636358	0.4119724664	0.3804166033	0.1693455798
1328	1.149685985	0.5203529563	0.6262393081	0.5441519272	0.4119406063	0.3800932495	0.1693455798
1329	1.149547065	0.5202099907	0.6262534027	0.5441345779	0.4123180003	0.380320227	0.1693942004
1330	1.149399992	0.5205126554	0.6264105435	0.5440409577	0.4121330825	0.3804457953	0.1698708752
1331	1.149393727	0.5205126554	0.6264406429	0.5440962342	0.4122149208	0.3805278355	0.1698708752
1332	1.149380998	0.5205435343	0.6263600886	0.5440913416	0.4121027809	0.3800790354	0.1693455798
1333	1.149242974	0.5202717934	0.6264051477	0.5441691406	0.4118390182	0.3803879856	0.1703958692
1334	1.149071637	0.5204199948	0.6265977606	0.5442554933	0.4121149633	0.3808173393	0.1693942004
1335	1.14900342	0.5205294174	0.6266108469	0.5441794965	0.4117556071	0.3807980555	0.1693942004
1336	1.148864202	0.5204173644	0.6267206478	0.5444666476	0.4119709233	0.381121183	0.1688199828
1337	1.148799963	0.5204006054	0.6268047276	0.5446934018	0.4121484002	0.3806484296	0.1709205621
1338	1.148711958	0.5204985347	0.6267389076	0.5445202546	0.4121059009	0.3809379115	0.1714449541
1339	1.148598197	0.5204650114	0.6266708006	0.5444646443	0.412278667	0.3807353388	0.1704447633
1340	1.148522224	0.5204147347	0.6267656584	0.5445356075	0.412628866	0.3807546214	0.1719690456
1341	1.148433323	0.5205602962	0.6267525578	0.5446046932	0.4126378724	0.3808559129	0.172443426
1342	1.148351086	0.5204341245	0.6269355978	0.5449353171	0.4128440367	0.3811404841	0.1719197708
1343	1.14832185	0.5204482514	0.6269376507	0.5449075573	0.4128636586	0.3811404841	0.172443426
1344	1.148271334	0.5205126554	0.6269582217	0.5448522062	0.4128423819	0.3808366251	0.1719690456
1345	1.148268649	0.5204932548	0.627043321	0.5449006597	0.4128832775	0.3808559129	0.1719690456
1346	1.148129232	0.5205073724	0.6270338246	0.5450183729	0.4135264704	0.3819019181	0.1735395189
1347	1.148126846	0.5205241299	0.6270402494	0.5450287499	0.4135051546	0.3818200223	0.1735395189
1348	1.148029294	0.5205294174	0.6271739786	0.5451344278	0.4132082281	0.3816322398	0.1740624105
1349	1.14783419	0.5207340631	0.6270313119	0.5448489174	0.4134271067	0.3816129196	0.1740624105
1350	1.147790038	0.5209943328	0.6272124084	0.5448264705	0.4133436373	0.3819599109	0.1730163277
1351	1.14776836	0.5209775574	0.6272178132	0.544878383	0.4133542853	0.3819599109	0.1730163277
1352	1.147757223	0.5209440098	0.627262073	0.544869782	0.4132938297	0.3819985826	0.172443426
1353	1.147630932	0.5212015841	0.6274161719	0.5450549032	0.4135088488	0.3824184728	0.1745350501
1354	1.147477296	0.5213026129	0.6275216076	0.5452226389	0.414039967	0.3825629082	0.1735395189
1355	1.14744627	0.5211988539	0.6274925461	0.5452261307	0.4141003193	0.3823559202	0.1740624105
1356	1.147438016	0.5212324136	0.6275628485	0.545329971	0.4141518179	0.3823365575	0.1745850029
1357	1.147415841	0.5215180095	0.6276716768	0.5452936306	0.4141944788	0.3826835443	0.1745850029
1358	1.147321471	0.5216411907	0.6277893176	0.5453230427	0.4143169821	0.3828235771	0.1756292906
1359	1.147315803	0.5216411907	0.6278592729	0.5453680263	0.414419982	0.3828860759	0.1756292906
1360	1.147311229	0.5215768302	0.6278247979	0.5453455283	0.4144181256	0.382722301	0.1756292906
1361	1.147131638	0.5222147154	0.6277598718	0.5451983587	0.414497902	0.3828904075	0.1756292906
1362	1.147091066	0.5222511825	0.6278460504	0.5452606928	0.4142813015	0.382625424	0.1746349843
1363	1.147044925	0.5221700238	0.6278003722	0.5453593327	0.4145688546	0.3825003798	0.1751072961
1364	1.146957715	0.5222064882	0.627763133	0.5452571635	0.4145211123	0.3833147717	0.1767229053
1365	1.146955826	0.5222064882	0.6277621275	0.5452606319	0.4145211123	0.3833147717	0.1767229053
1366	1.146954533	0.5222064882	0.6277621275	0.5452606319	0.4145211123	0.3833147717	0.1767229053
1367	1.146802985	0.522245456	0.6276597578	0.5451549926	0.4148727984	0.3830304258	0.1751072961
1368	1.146789858	0.5222790593	0.6276327237	0.5450857143	0.4147698012	0.3832953683	0.1751072961
1369	1.146720647	0.5225364347	0.6278576966	0.5451930587	0.4149029301	0.3835172623	0.1761509866
1370	1.146707123	0.5224889003	0.6278236298	0.5451619354	0.4149136133	0.3834978486	0.1761509866
1371	1.146705333	0.5224889003	0.6278344476	0.5451671269	0.4149223758	0.3835172623	0.1761509866
1372	1.146702947	0.5224889003	0.6278344476	0.5451757894	0.4149029301	0.3834978486	0.1761509866
1373	1.14663662	0.5223770149	0.6278230149	0.5451792889	0.4148212998	0.3837862456	0.1761509866
1374	1.146578248	0.5226175922	0.6279564704	0.5453108485	0.415071986	0.384522003	0.1771934839
1375	1.14645862	0.5224610632	0.6280422141	0.5455186208	0.4150593567	0.384712603	0.1782347901
1376	1.146322186	0.5226205032	0.6280860741	0.5456433314	0.4155335806	0.3846348244	0.1766723842
1377	1.146301204	0.5227799228	0.6281239501	0.5456450507	0.4154519701	0.3846153846	0.1761509866
1378	1.146265107	0.5230680136	0.6281750819	0.5457056325	0.4152994205	0.3842578559	0.1761509866
1379	1.146241042	0.5229868417	0.6282031398	0.5457575786	0.4156365884	0.3843121399	0.1766723842
1380	1.146220458	0.5231353369	0.6282370582	0.5457592261	0.4156192046	0.3844560109	0.1766723842
1381	1.146206138	0.5230709827	0.628288765	0.5458077048	0.415638602	0.3844754397	0.1766723842
1382	1.1461418	0.5232748914	0.6283088964	0.5458197291	0.4152605683	0.3844754397	0.1766723842
1383	1.146098344	0.5231630421	0.6282783883	0.5457453493	0.4152391747	0.3844171593	0.1767229053
1384	1.146089593	0.5230957283	0.6282463475	0.5457453189	0.4151896125	0.3844171593	0.1767229053
1385	1.146044149	0.5232243953	0.628287148	0.5458836517	0.4154472383	0.3844171593	0.1766723842
1386	1.145967678	0.5234817293	0.6282915725	0.5459788163	0.4154579415	0.3843200647	0.1766723842
1387	1.145879375	0.5233668907	0.6283206443	0.546101653	0.4155522919	0.3840751781	0.176621892
1388	1.145878281	0.5233668907	0.6283206443	0.546101653	0.4155522919	0.3840751781	0.176621892
1389	1.145843178	0.5234925229	0.6283157613	0.5460966578	0.4156533388	0.3843822608	0.1761509866
1390	1.145840891	0.5234925229	0.6283157613	0.5460966578	0.4156533388	0.3843822608	0.1761509866
1391	1.145648174	0.5232917256	0.6283231613	0.5462403259	0.4161644259	0.3847824989	0.1771428571
1392	1.145646782	0.5232610514	0.6283295692	0.5462403259	0.4161644259	0.3847824989	0.1771428571
1393	1.145604121	0.5235551551	0.6284103545	0.5462593647	0.4163469214	0.3846775824	0.1781330288
1394	1.145477433	0.5235629041	0.6285561571	0.5464116746	0.416205218	0.3848057787	0.1771428571
1395	1.145476041	0.5235629041	0.6285561571	0.5464064731	0.4162159378	0.3848057787	0.1771428571
1396	1.145413294	0.5236103963	0.6286009916	0.5465551209	0.4160935528	0.384930054	0.1771428571
1397	1.14524852	0.5237360093	0.6286625852	0.5466623522	0.4164327109	0.3847203274	0.178652968
1398	1.145145001	0.5238309642	0.6289084732	0.5468526943	0.4168726823	0.3845570772	0.1776635247
